Title,Name,Review text,Review_Score
"Nokia C31 Smartphone with 6.75"" HD+ Display and 5050 mAh non-removable battery, 4GB RAM / 128GB ROM, Android 12 OS, 2 years quarterly security updates, 13MP triple rear and selfie cameras - PTA approved",rukh I.,boht acha smartphone Hy. 💯 discount b acha Mila. thanks draz n thanks to seller,5
"Nokia C31 Smartphone with 6.75"" HD+ Display and 5050 mAh non-removable battery, 4GB RAM / 128GB ROM, Android 12 OS, 2 years quarterly security updates, 13MP triple rear and selfie cameras - PTA approved",ir J.,بہت شکریہ دراز والوں کا۔ بہت اچھی سروس ہے قیمت بھی بڑی مناسب ہی اس قیمت میں اتنا خوبصورت اور نیا موبائل ملنا مشکل ہے۔شکریہ دراز محمد طاہر جمیل,3
"Nokia C31 Smartphone with 6.75"" HD+ Display and 5050 mAh non-removable battery, 4GB RAM / 128GB ROM, Android 12 OS, 2 years quarterly security updates, 13MP triple rear and selfie cameras - PTA approved",ar K.,Behtrern mobile hai.,3
"Nokia C31 Smartphone with 6.75"" HD+ Display and 5050 mAh non-removable battery, 4GB RAM / 128GB ROM, Android 12 OS, 2 years quarterly security updates, 13MP triple rear and selfie cameras - PTA approved",ahat A.,"Liked the phone, overall it's good for this price range, you can't get 4/128 in this price bracket in other brands, it's PTA approved but camera is not that perfect they claim it's from Google(if I've understood it properly), but it's nowhere close to pixel phones. The box include : 1. Phone 2. Transparent back cover 3. 10 watt micro charger 4. Hands-free (mine stopped working after 2 days xD, it's the usual nokia one they give with 3310 set)",5
"Nokia C31 Smartphone with 6.75"" HD+ Display and 5050 mAh non-removable battery, 4GB RAM / 128GB ROM, Android 12 OS, 2 years quarterly security updates, 13MP triple rear and selfie cameras - PTA approved",an,delivery main thora issu aya tha late howa tha set . agar set ke bary mai jan na chahta hai koi tu youtub par check kary baad mai set pa baat karna teek nahi hai. set acha hai aur thora slow hai.,3
"Nokia C31 Smartphone with 6.75"" HD+ Display and 5050 mAh non-removable battery, 4GB RAM / 128GB ROM, Android 12 OS, 2 years quarterly security updates, 13MP triple rear and selfie cameras - PTA approved",ail R.,Product is same as shown in the picture and packing was good rider was also good i recommend this phone jazakAllah,5
"Redmi Note 12 - 6.67"" Inch Display - 8GB RAM - 128GB / 256GB ROM",ir,The product received well packed and within timeline. Comes with e-warranty so nothing to worry about. Nice n cooperative seller.,5
"Redmi Note 12 - 6.67"" Inch Display - 8GB RAM - 128GB / 256GB ROM",alan A.,Excellent mobile. camera is average.,5
"Redmi Note 12 - 6.67"" Inch Display - 8GB RAM - 128GB / 256GB ROM",*3,Repacked mobile disappointed,1
"Redmi Note 12 - 6.67"" Inch Display - 8GB RAM - 128GB / 256GB ROM",oor,timely delivered Availablity of instalment plan only six month which was not good it would be 12 month plan as previously available.,1
"Redmi Note 12 - 6.67"" Inch Display - 8GB RAM - 128GB / 256GB ROM",az A.,repack hai without stamp,3
"Xiaomi Redmi 12 , 8GB RAM 128GB ROM , 50 MP Main Camera , Fingerprint , 5000mAh Fast Charging",ammad H.,"Value for Money, with a renowned brand name",5
"Xiaomi Redmi 12 , 8GB RAM 128GB ROM , 50 MP Main Camera , Fingerprint , 5000mAh Fast Charging",f N.,Good product with huge discount at Daraz 11.11,5
Samsung Galaxy A14 - 6GB ROM 128 GB - PTA Approved 1 Year Official Warranty,*.,Great product,5
Samsung Galaxy A14 - 6GB ROM 128 GB - PTA Approved 1 Year Official Warranty,ammad S.,Great product and arrived as mentioned. Didn't find a charging brick in the box but understand it would be probably Samsung not the seller,5
Samsung Galaxy A14 - 6GB ROM 128 GB - PTA Approved 1 Year Official Warranty,nce D.,Mobil bot Acha hai sab ko bot pasand aya,3
Infinix Note 30 - 8GB RAM 256GB ROM - 6.78 Inches Display - IPS LCD - Dual SIM - 5000mAh Battery,an M.,Allhumdulliah satisfied.,5
"Infinix Note 30 - 8GB RAM 128/256GB ROM - 6.78"" FHD+ Eye-care Display with 120Hz Dynamic Refresh Rate",zan H.,Behtreen product h jo kaha wohi behja h genuine product behji h thanks Kashif Electronic thanks daraz,5
"Infinix Note 30 - 8GB RAM 128/256GB ROM - 6.78"" FHD+ Eye-care Display with 120Hz Dynamic Refresh Rate",ammad N.,Original Product same as shown Recommended,5
"Xiaomi Redmi Note 12 RAM 8 GB ROM 128 Front Camera 13 MP Back Camera 50 MP + 8 MP + 2 MP Battery Type Li-Po 5000 mAh, non-removable",ooq A.,Fast and furious type delivery service. I received original product. highly recommended to this saler.,1
"Redmi 12 , 8GB RAM 128GB ROM , 50 MP Main Camera , Fingerprint , 5000mAh Fast Charging",*.,Pin packed phone received in good condition. Bought with discount on 11.11 sale.👍👍👍,5
"Redmi 12 , 8GB RAM 128GB ROM , 50 MP Main Camera , Fingerprint , 5000mAh Fast Charging",z C.,it reached me in 6 days. #1111,5
"Redmi 12 , 8GB RAM 128GB ROM , 50 MP Main Camera , Fingerprint , 5000mAh Fast Charging",*6,"mobile bohat acha ha but seller ki service achi ni ha order bohat ziada Late Mila ha or seller proper koi waja bi nai bataraha hota k Late Q horaha, jisny pahly order dia ha usko pahlay dispatch nai Kia",5
"Realme C33 , 4GB RAM 64GB ROM , Fingersensor , BackCamera 50MP , 5000mAh Battery",lid H.,"I'm extremely satisfied with the mobile I ordered. The product is in great condition as shown on add, the service was excellent, and the delivery was incredibly fast, just two days after ordering. Thank you Daraz and Seller👍",5
"Realme C33 , 4GB RAM 64GB ROM , Fingersensor , BackCamera 50MP , 5000mAh Battery",*7,great seller.. fastest delivery...10/10 points for seller...Jo purchase kiya whi Aya...seller👍,5
"Realme C33 , 4GB RAM 64GB ROM , Fingersensor , BackCamera 50MP , 5000mAh Battery",ul M.,Pathetic supplier. Wrong color dispatch and Daraz people also not check product before pack in flyer very disappointed .,1
"Realme C33 , 4GB RAM 64GB ROM , Fingersensor , BackCamera 50MP , 5000mAh Battery",ha N.,battery timing blkul ni ha iss liey return kr dia,5
"Samsung Galaxy A04s , 4GB Ram 128GB Rom , 6.5 Inches IPS Display 90Hz , 5000 mAh- Fast charging 15W",saan A.,"Seal is broken and a local lamination packing on the box. Too much dust on the handset. Although Fone is cheaper than market price and delivery was fast but broken seal, dust on handset type things urge buyers not to shop anything from the seller next time. I asked seller in chat but he didn't respond me yet.",1
"Samsung Galaxy A04s , 4GB Ram 128GB Rom , 6.5 Inches IPS Display 90Hz , 5000 mAh- Fast charging 15W",*9,very good quality of the product. excellent packaging. the mobile phone is awesome 👌. Strongly recommended the product and seller,5
"Samsung Galaxy A04s , 4GB Ram 128GB Rom , 6.5 Inches IPS Display 90Hz , 5000 mAh- Fast charging 15W",m U.,hum nay copper colour order kia tha lakin white or black colour bhaj dia bad experience,1
Infinix Hot 30 8GB Ram 128GB Memory,*3,very good👍 phone📱,3
Infinix Hot 30 8GB Ram 128GB Memory,eeb A.,Amazing Thank You,5
"Infinix Hot 30 Play - 6.82"" Inch Display - 4GB RAM - 64GB / 12GB ROM",htawar S.,The phone is very nice although the delivery was a little slow. The price was higher than the market even after discounts which is very disappointing.,1
"Infinix Hot 30 Play - 6.82"" Inch Display - 4GB RAM - 64GB / 12GB ROM",sal A.,Alhumdulillah Thank you Seller and Daraz,5
"Infinix Hot 30 Play - 6.82"" Inch Display - 4GB RAM - 64GB / 12GB ROM",and A.,the product is same as shown price was higher than market price but it's good and same as shown recommend 👍❤😊,5
"Infinix Hot 30 Play - 6.82"" Inch Display - 4GB RAM - 64GB / 12GB ROM",ia H.,Delievery on time and it is same as shown,3
"Infinix Hot 30 Play - 6.82"" Inch Display - 4GB RAM - 64GB / 12GB ROM",ANGIR A.,mobile is very nice,5
"Samsung Galaxy A04 - 6.5"" Inch Display - 3GB RAM - 32GB ROM",d H.,"#11.11 i am very existed and happy, unbelievable delivery time👏, while a quality same as shown on daraz app store. I will highly recommended the seller. thank you 😊 for supplier’s and daraz.",5
"Nokia C31 - 4GB / 64GB - Smartphone with 6.75"" HD+ Display and 5050 mAh non-removable battery, 4GB RAM / 64GB ROM, Android 12 OS, 2 years quarterly security updates, 13MP triple rear and selfie cameras - PTA approved",*.,received the parcel in appropriate condition. price is good seller was coperative. color size and sleakness of the mobile is kamaal. i hope it would work fine.,5
"Nokia C31 - 4GB / 64GB - Smartphone with 6.75"" HD+ Display and 5050 mAh non-removable battery, 4GB RAM / 64GB ROM, Android 12 OS, 2 years quarterly security updates, 13MP triple rear and selfie cameras - PTA approved",angir K.,"received well packed in perfect condition, overall very happy with my purchase and will be buying again",5
"Nokia C31 - 4GB / 64GB - Smartphone with 6.75"" HD+ Display and 5050 mAh non-removable battery, 4GB RAM / 64GB ROM, Android 12 OS, 2 years quarterly security updates, 13MP triple rear and selfie cameras - PTA approved",zia R.,The mobile blacked out after 4 days. It is a fake product. The seller is not solving the problem. Don’t buy this is a big scam. The seller is very dishonest. It is Draz mall approved product and even the Mart is not copererating and taking any responsibility,1
"Nokia C31 - 4GB / 64GB - Smartphone with 6.75"" HD+ Display and 5050 mAh non-removable battery, 4GB RAM / 64GB ROM, Android 12 OS, 2 years quarterly security updates, 13MP triple rear and selfie cameras - PTA approved",d M.,phone kabhi kabhi white screen hojata hai or hang bhi ho Raha hai,3
"Samsung Galaxy A13 - 6.6"" Inch display - 4GB RAM",is F.,"Good Packing And Fast Delivery, Mob is Same As Shown. I'm satisfied from this seller (Shop-Tech Karachi). You shoud also buy from this seller🙂",5
"Samsung Galaxy A13 - 6.6"" Inch display - 4GB RAM",id H.,"Mobile buhat he piyara ha bilkul original ha seller b buhat cooperative ha. Highly recommended, thank you Daraz",5
"Samsung Galaxy A13 - 6.6"" Inch display - 4GB RAM",an K.,Seller was kind enough to inform that black color is not available... And on insistence he arranged the black color,5
"Samsung Galaxy A13 - 6.6"" Inch display - 4GB RAM",*6,good experience 😊,5
"Samsung Galaxy A13 - 6.6"" Inch display - 4GB RAM",em A.,all ok good thanks for reply,5
"Samsung Galaxy A13 - 6.6"" Inch display - 4GB RAM",ammad S.,Samsung Galaxy A13 good packing fast delivery original product,5
"Samsung Galaxy A13 - 6.6"" Inch display - 4GB RAM",zeel A.,over all very good... 10/10. bs color desired ni mila... recommended to all.,5
"Samsung Galaxy A13 - 6.6"" Inch display - 4GB RAM",ar A.,"Product is very good and original made by Samsung. However, Daraz Delivery service wasn't up to the mark as they took 4 to 5 days to deliver this product.",5
"Samsung Galaxy A13 - 6.6"" Inch display - 4GB RAM",o G.,warranty card wasnt included but everythig was nee and ok,5
"Samsung Galaxy A13 - 6.6"" Inch display - 4GB RAM",*.,Original product and company sealed. Fast delivery .,5
"Samsung Galaxy A13 - 6.6"" Inch display - 4GB RAM",ammad M.,"its as a uts, as we want,mobile is non active as it should be from company, and it's all accessories are completed and packing is also gud",5
"Samsung Galaxy A13 - 6.6"" Inch display - 4GB RAM",air S.,It's good received on time,5
"Samsung Galaxy A13 - 6.6"" Inch display - 4GB RAM",*.,"I don't think the phone is original because only 2 of 4 rear cameras work, the rest don't.",5
"Samsung Galaxy A13 - 6.6"" Inch display - 4GB RAM",man E.,"Product is as usual original, received in safe packaging. Daraz is always a best & trusted option to buy online.",5
"Samsung Galaxy A13 - 6.6"" Inch display - 4GB RAM",*6,kmaaal ha in time delivery ha thanks draaz team,5
"Vivo Y36 ROM 8 GB ROM 128 GB Front Camera 16 MP Back Camera 50 MP + 2 MP + 2 MP Battery Type Li-Po 5000 mAh, non-removable",eedbaloch,i received my parsel and i am much more satified with seller and daraz products 🥰,3
"INFINIX SMART 7 4GB RAM 64GB ROM || 6000mAh BATTERY || 4G LTE || 6.6"" DISPLAY || ONE YEAR BRAND WARRANTY || PTA APPROVED",boob U.,outstanding. same as described very good response from seller and most important delivered before time as was stated 100% satisfied with quality and seller,5
"INFINIX SMART 7 4GB RAM 64GB ROM || 6000mAh BATTERY || 4G LTE || 6.6"" DISPLAY || ONE YEAR BRAND WARRANTY || PTA APPROVED",*1,it's my 4th order and everytime I got great response a sealed box pack mobile phone with fast delivery thank you daraz and also thank you to seller very high recommended seller,5
"INFINIX SMART 7 4GB RAM 64GB ROM || 6000mAh BATTERY || 4G LTE || 6.6"" DISPLAY || ONE YEAR BRAND WARRANTY || PTA APPROVED",*2,"good packing,nice mobile,Dealer is very coprative,",5
"INFINIX SMART 7 4GB RAM 64GB ROM || 6000mAh BATTERY || 4G LTE || 6.6"" DISPLAY || ONE YEAR BRAND WARRANTY || PTA APPROVED",*2,Nice Device for normal use Battery timing is fit,5
"INFINIX SMART 7 4GB RAM 64GB ROM || 6000mAh BATTERY || 4G LTE || 6.6"" DISPLAY || ONE YEAR BRAND WARRANTY || PTA APPROVED",jab M.,original product timily diliverd satisfied,5
"INFINIX SMART 7 4GB RAM 64GB ROM || 6000mAh BATTERY || 4G LTE || 6.6"" DISPLAY || ONE YEAR BRAND WARRANTY || PTA APPROVED",ammad U.,"Time delivered, Nicely packed.. sent the same specs mobile that mentioned",5
"INFINIX SMART 7 4GB RAM 64GB ROM || 6000mAh BATTERY || 4G LTE || 6.6"" DISPLAY || ONE YEAR BRAND WARRANTY || PTA APPROVED",*2,زبردست موبائل۔فاسٹ ڈلیوری۔اعلی ڈیلر،شکریہ دراز،،,3
"INFINIX SMART 7 4GB RAM 64GB ROM || 6000mAh BATTERY || 4G LTE || 6.6"" DISPLAY || ONE YEAR BRAND WARRANTY || PTA APPROVED",nihsan,"very very nice. Good product. same as shown. thanks Daraz, Daraz team and seller.",5
Vivo Y17S || 6GB+6GB Ram 128GB Rom || 5000mAh Battery,d O.,Best mobile highly recommend this seller 😃 thanks to seller and daraz ...time se pehly mil gya mobile....😇,5
Vivo Y17S || 6GB+6GB Ram 128GB Rom || 5000mAh Battery,n L.,overall good experience,5
"Redmi A2 Plus || 3GB + 64GB || 6.5 IPS Display || Battery (Li-ion Non removable), 5000 mAh",******82,bahot Acha mobile hai lekin bahot late service hai bahot Baki sab ok hai,5
"Redmi A2 Plus || 3GB + 64GB || 6.5 IPS Display || Battery (Li-ion Non removable), 5000 mAh",*4,The seller was good and so cooperative he sent me a seal pack phone The quality of the phone is 10/10. I will shop again. thanks,5
"Redmi A2 Plus || 3GB + 64GB || 6.5 IPS Display || Battery (Li-ion Non removable), 5000 mAh",ammad S.,Product bilkul thk hai or bht achi hai baki main ny activation date wagaira abi check ni ki k pehky use huwa hai ya ni wo check kr k review update krun ga.,3
"Redmi A2 Plus || 3GB + 64GB || 6.5 IPS Display || Battery (Li-ion Non removable), 5000 mAh",ammad A.,Device was genuine and brand new. fully satisfied. Seller is very friendly.,5
"Redmi A2 Plus || 3GB + 64GB || 6.5 IPS Display || Battery (Li-ion Non removable), 5000 mAh", Z.,"Response was good, product was as committed. Delivery time is excellent. 5 stars for the dealer 👍",5
"Redmi A2 Plus || 3GB + 64GB || 6.5 IPS Display || Battery (Li-ion Non removable), 5000 mAh",ir,"Delievery Very Fast, Mobile boht acha hai same as shown 💯 percent Satisfied",5
"Redmi A2 Plus || 3GB + 64GB || 6.5 IPS Display || Battery (Li-ion Non removable), 5000 mAh",*6,jo order kia tha wohi.mila amazing fast delivery,1
"Redmi A2 Plus || 3GB + 64GB || 6.5 IPS Display || Battery (Li-ion Non removable), 5000 mAh",id B.,Thanks brother for genuine product and original packed mobile also for fastest delivery,5
"Redmi A2 Plus || 3GB + 64GB || 6.5 IPS Display || Battery (Li-ion Non removable), 5000 mAh",z M.,really good quality 👍,5
"Redmi A2 Plus || 3GB + 64GB || 6.5 IPS Display || Battery (Li-ion Non removable), 5000 mAh",S.,Thanks for fast delivery,5
Vivo V27e || 8GB Ram 256GB Rom || 4600 mAh Battery,*5,very good experience 110% like,5
Tecno SPARK 10 PRO 8GB RAM - 128GB ROM 50 MP CAMERA DUAL SIM,d M.,Satisfied!!! Original product & arrived on time.,5
Tecno SPARK 10 PRO 8GB RAM - 128GB ROM 50 MP CAMERA DUAL SIM,ed S.,everything is perfect full packet set and have a warranty as well,5
Redmi Note 12 || 8GB Ram 128GB Rom || 6.67 Inches AMOLED Display || 5000 mAh - Fast charging 33W wired ||,*5,Good Experience I have not compared price from market.,5
Redmi Note 12 || 8GB Ram 128GB Rom || 6.67 Inches AMOLED Display || 5000 mAh - Fast charging 33W wired ||,ammad F.,Highly recommended,5
"Redmi Note 12 Pro , 8GB Ram 256GB Rom , 6.67 Inches AMOLED Display || 5000 mAh - Fast charging 67W",ar I.,received a product with good packing.. seller response was good and friendly.. I also appreciate daraz for such a nice policy of installments.. keep up the good work,5
"Redmi Note 12 Pro , 8GB Ram 256GB Rom , 6.67 Inches AMOLED Display || 5000 mAh - Fast charging 67W",****980,product was good but you need to work on communication other wise it's fine,5
"Redmi Note 12 Pro , 8GB Ram 256GB Rom , 6.67 Inches AMOLED Display || 5000 mAh - Fast charging 67W",sar K.,I am satisfied customer,5
"Xiaomi Poco X5 Pro 5 G RAM 8 GB ROM 256 GB Front Camera 16 MP Back Camera 108 MP + 8 MP + 2 MP Battery Type Li-Po 5000 mAh, non-removable",an K.,Received brand new and sealed. TCS delayed the process so much. Seller was good and sent the phone in blue color. Love it.,5
"Xiaomi Poco X5 Pro 5 G RAM 8 GB ROM 256 GB Front Camera 16 MP Back Camera 108 MP + 8 MP + 2 MP Battery Type Li-Po 5000 mAh, non-removable",sain I.,"order well received, good seller excellent and professional",5
Itel A60s || 4GB RAM 128GB ROM || 8MP camera || 5000 mAh bettery || PTA approved || 1year brand warranty,ed A.,"Alhamdulillah, original pin packed pta approved set received, happy with the seller and delivery service.",5
Itel A60s || 4GB RAM 128GB ROM || 8MP camera || 5000 mAh bettery || PTA approved || 1year brand warranty,*2,بہت ھی اعلی ھے۔ڈیلر اچھا تعاون کرنے والا ھے۔مجموعی طور پر پورا عملہ اچھا تعاون کر رھا ھے۔,3
Itel A60s || 4GB RAM 128GB ROM || 8MP camera || 5000 mAh bettery || PTA approved || 1year brand warranty,an A.,camera is really bad,1
Infinix Smart 7 4GB Ram 64GB Rom 5000mAh Battery,uinely C.,"Amazing service, delivered next day of order confirmation. Good packaging. Charger, handsfree, warranty card was in the pack. Great experience",5
Infinix Smart 7 4GB Ram 64GB Rom 5000mAh Battery,*8,Ma sha Allah buht acha mobile he delivery bhi time se meli. thanks siller and daraz.,5
Infinix Smart 7 4GB Ram 64GB Rom 5000mAh Battery,wad A.,original product.,5
Infinix Smart 7 4GB Ram 64GB Rom 5000mAh Battery,eed S.,Mashallah ❤️ Great Shipping Service Very Good. Excellent.,5
Infinix Smart 7 4GB Ram 64GB Rom 5000mAh Battery,eeqa K.,MASHALLHA BHUTT ACHI CHEEZ AI HAIN same jasy pic my thi bhutt tension thi parcel ki but ALHAMDALLHA same aya hain box pack RECOMMEND,5
Infinix Smart 7 4GB Ram 64GB Rom 5000mAh Battery,a U.,i received my package 2 days after placing order. packing was nice and item was same as i ordered. satisfied,5
Infinix Smart 7 4GB Ram 64GB Rom 5000mAh Battery,*7,Fast delivery 🚚 nice 👍🙂 good job,5
Infinix Smart 7 4GB Ram 64GB Rom 5000mAh Battery,laq A.,Original Fresh PTA Approved. Original Packed mobile recieved. Fast Delievery💕,5
Infinix Smart 7 4GB Ram 64GB Rom 5000mAh Battery,ammad M.,excellence performance and delivery is on time,5
Infinix Smart 7 4GB Ram 64GB Rom 5000mAh Battery,ammad A.,"Wonderful packing, nice experience! Thanks",5
Infinix Smart 7 4GB Ram 64GB Rom 5000mAh Battery,*4,Not good price,1
Infinix Smart 7 4GB Ram 64GB Rom 5000mAh Battery,****416,Seller is good person quality b theek hae iss waqat will see after some days,5
Infinix Smart 7 4GB Ram 64GB Rom 5000mAh Battery,eel R.,zabardast,3
Galaxy A04s 4GB RAM-128GB ROM PTA APPROVED OFFICIAL BRAND WARRANNTY,HID A.,gr8 service. Love u Daraz. Excellent packing and wonderful mobile. Delivery on time. Thanx DARAZ,5
Galaxy A04s 4GB RAM-128GB ROM PTA APPROVED OFFICIAL BRAND WARRANNTY,am A.,Repacked product . We cannot trust any one. Never recommending.,1
Galaxy A04s 4GB RAM-128GB ROM PTA APPROVED OFFICIAL BRAND WARRANNTY,hzad K.,"very disappointed with this seller, I ordered white color and they send me copper color.",1
"Samsung A54 , 8GB RAM 256GB RAM , 50MP Main Camera , 5000mAh Fast Charging",*.,"Excellent quality and service. Amongst accessories, only cable is present without charger in the pack. thanks daraz",5
"Samsung A54 , 8GB RAM 256GB RAM , 50MP Main Camera , 5000mAh Fast Charging",r A.,received on time 👍,3
Redmi 12C 4GB RAM + 128GB ROM PTA Approved Mobile Phone with 1 Year Brand Warranty,heer S.,"Alhamdulillah, With in 3 day's I have received same mobile which was selected by online given pictures.it was my 1st purchase by daraz and found excellent service.thanks,",5
Redmi 12C 4GB RAM + 128GB ROM PTA Approved Mobile Phone with 1 Year Brand Warranty,han A.,"satisfied, price slightly high than local market, as it may be logical, over all bravo experience",5
Redmi 12C 4GB RAM + 128GB ROM PTA Approved Mobile Phone with 1 Year Brand Warranty,*.,Mobile tk theak ha bus charjer c type nahe ha or mobile covr bhe nahd sath .....,5
Redmi 12C 4GB RAM + 128GB ROM PTA Approved Mobile Phone with 1 Year Brand Warranty,ammad A.,Product received is the same as described also at a good price. The vendor is very cooperative and expedited the delivery. I am very much satisfied,5
Redmi 12C 4GB RAM + 128GB ROM PTA Approved Mobile Phone with 1 Year Brand Warranty,i U.,Got the phone its genuine and seller is also very cooperative.,3
Redmi 12C 4GB RAM + 128GB ROM PTA Approved Mobile Phone with 1 Year Brand Warranty,a A.,DELIVERY WAS NORMAL RECEIVED IN 4 DAYS SELLER BARRA COPRATIVE HAI MERE HAR QUESTION KA ANSWER DEA PRODUCT IS REALLY AWESOME. IMPRESSED ALOT AND SUGGESTIVE SELLER. PHONE KI PIC NHI THEE ISLYE PASTA KI PIC LGA RHA HOO 😹,5
Redmi 12C 4GB RAM + 128GB ROM PTA Approved Mobile Phone with 1 Year Brand Warranty,shad A.,"The seller is very responsive. Product received on time. The seller sent the product through fast delivery service, received the very next day. Recommended.",5
Redmi 12C 4GB RAM + 128GB ROM PTA Approved Mobile Phone with 1 Year Brand Warranty,sha Y.,Bought this phone as a birthday present day gift for my mom. Good phone in good price. Couldn’t take any pictures but it was an easy set up and phone came quickly. Thanks to the seller,5
Redmi 12C 4GB RAM + 128GB ROM PTA Approved Mobile Phone with 1 Year Brand Warranty,ZAQ A.,beautiful✨❤ mobile phone original product,5
Redmi 12C 4GB RAM + 128GB ROM PTA Approved Mobile Phone with 1 Year Brand Warranty,an Y.,Timely Deliver & Awesome Phone rating 10/10 for seller Corporation 😍😍,5
Redmi 12C 4GB RAM + 128GB ROM PTA Approved Mobile Phone with 1 Year Brand Warranty,*.,Zabrdast h .mobile b perfect h. Price b theek h,5
Redmi 12C 4GB RAM + 128GB ROM PTA Approved Mobile Phone with 1 Year Brand Warranty,ammadusman,he is very true saller. delivery before estimated time .I received original product.its working perfectly.thanks,5
Redmi 12C 4GB RAM + 128GB ROM PTA Approved Mobile Phone with 1 Year Brand Warranty,wan Y.,wow is great,5
Redmi 12C 4GB RAM + 128GB ROM PTA Approved Mobile Phone with 1 Year Brand Warranty,eel A.,Seller is good person . As i asked for delivery today .. he booked with fast delivery and help me a lot,5
Xiaomi Redmi 12 RAM 8 GB ROM 128 GB Front Camera 8 MP Back Camera 50 MP + 8 MP + 2 MP Battery Type 5000 mAh,an J.,Behtreen seller response I shocked itni fast service thank you seller for bullet fast service. I recommend,5
Xiaomi Redmi 12 RAM 8 GB ROM 128 GB Front Camera 8 MP Back Camera 50 MP + 8 MP + 2 MP Battery Type 5000 mAh,ar B.,"Amazing product, safe packaging, fast delivery, honest seller, tho price is a bit high from market but still we get it at home without any hassle",5
Xiaomi Redmi 12 RAM 8 GB ROM 128 GB Front Camera 8 MP Back Camera 50 MP + 8 MP + 2 MP Battery Type 5000 mAh,man S.,Thank you Daraz for such a wonderful product. Beautiful color and outlook. Recommended for purchase.,5
Xiaomi Redmi 12 RAM 8 GB ROM 128 GB Front Camera 8 MP Back Camera 50 MP + 8 MP + 2 MP Battery Type 5000 mAh, H.,achi quality.....behtreen service👍,3
Xiaomi Redmi 12 RAM 8 GB ROM 128 GB Front Camera 8 MP Back Camera 50 MP + 8 MP + 2 MP Battery Type 5000 mAh,*4,"Excellent product and the seller is very cooperative. First hand product, satisfied.",5
Xiaomi Redmi 12 RAM 8 GB ROM 128 GB Front Camera 8 MP Back Camera 50 MP + 8 MP + 2 MP Battery Type 5000 mAh,sal M.,Seller response 10/10 Delivery time 10/10 Product condition 10/10 Happy with purchase from this seller,5
Xiaomi Redmi 12 RAM 8 GB ROM 128 GB Front Camera 8 MP Back Camera 50 MP + 8 MP + 2 MP Battery Type 5000 mAh,az H.,Packing was good. Phone box packing looks original not repacked. The seller's response is excellent. 5 Star for stor.,5
Xiaomi Redmi 12 RAM 8 GB ROM 128 GB Front Camera 8 MP Back Camera 50 MP + 8 MP + 2 MP Battery Type 5000 mAh,al K.,Satisfied with the product and seller. Recommended,5
Xiaomi Redmi 12 RAM 8 GB ROM 128 GB Front Camera 8 MP Back Camera 50 MP + 8 MP + 2 MP Battery Type 5000 mAh,*l,Excellent! Well Packed. Original Device.,5
Xiaomi Redmi 12 RAM 8 GB ROM 128 GB Front Camera 8 MP Back Camera 50 MP + 8 MP + 2 MP Battery Type 5000 mAh,zan F.,really Product was good and no issue or problem in this product,1
Xiaomi Redmi 12 RAM 8 GB ROM 128 GB Front Camera 8 MP Back Camera 50 MP + 8 MP + 2 MP Battery Type 5000 mAh,*5,inside the box product wasn't same. looks like someone changed it & box is repacked,1
"Infinix Hot 20i - 6.6"" Inch Display - 4GB+3GB Extended RAM - 128GB ROM",*.,thanks to daraz and seller 10 star,5
"Infinix Hot 20i - 6.6"" Inch Display - 4GB+3GB Extended RAM - 128GB ROM",ar A.,daraz ka shehzada seller,3
"Infinix Hot 20i - 6.6"" Inch Display - 4GB+3GB Extended RAM - 128GB ROM",,Required color was C-green. but they sent me black.,3
"Infinix Hot 20i - 6.6"" Inch Display - 4GB+3GB Extended RAM - 128GB ROM",f R.,very very pathetic service by seller and daraz,1
"Xiaomi Redmi 12 , 4GB RAM 128GB ROM , 50 MP Main Camera , Fingerprint , 5000mAh Fast Charging",esham S.,"I would like to appreciate Daraz and the seller for their excellent services and communication, the mobile phone received well before the anticipated time, the packaging and delivery service was excellent and genuine product. Thank you seller and Daraz. I definitely recommend seller as trust worthy and prompt",5
"Samsung Galaxy A14 RAM 6 GB ROM 128 GB Front Camera 13 MP Back Camera 50 MP + 2 MP + 2 MP Battery Type (Li-Po Non removable), 5000 mAh",*0,#11.11 The product was very good it was pin packed no scratch best product very smooth everything works great,5
"Samsung Galaxy A14 RAM 6 GB ROM 128 GB Front Camera 13 MP Back Camera 50 MP + 2 MP + 2 MP Battery Type (Li-Po Non removable), 5000 mAh",ad Z.,very nice and quick service. I have recived my parcel in less than a week A14. now i have order another mobile A04s. i hope this time again they provide nice service. Insha Allah,5
"Samsung Galaxy A14 RAM 6 GB ROM 128 GB Front Camera 13 MP Back Camera 50 MP + 2 MP + 2 MP Battery Type (Li-Po Non removable), 5000 mAh",*.,Excellent Service + Speedy Service. Thanks,5
"Tecno Camon 20 RAM 8 GB ROM 256 GB Front Camera 32 MP Back Camera 64 MP + 2 MP + AI Cam Battery Type Li-Po 5000 mAh, non-removable",eel J.,It's ok,5
"Infinix Note 30 Pro , 8GB RAM 256GB ROM , 108MP Main Camera , 5000mAh Battery",angir I.,fraud seller. sent lower spec phone but showed pics of note 30 pro. don't buy from this scammy seller. this guy should be ashamed of himself.,1
Samsung Galaxy A54 8GB-256GB ROM PTA APPROVED OFFICIAL BRAND WARRANTY,ar K.,"Arrived on time, satisfied ❤️‍🔥",5
